cliente_id,email_id,endereco,dominio,desde
CLI1360,EM1360,bruno.nascimento444@uol.com.br,uol.com.br,2022-01-03
CLI1361,EM1361,guilherme.nascimento551@yahoo.com.br,yahoo.com.br,2021-02-14
CLI1362,EM1362,bruno.martins802@hotmail.com,hotmail.com,2018-10-20
CLI1363,EM1363,joão.martins880@hotmail.com,hotmail.com,2023-06-25
CLI1364,EM1364,eduarda.souza277@yahoo.com.br,yahoo.com.br,2019-01-26
CLI1365,EM1365,nicolas.souza236@hotmail.com,hotmail.com,2021-11-05
CLI1366,EM1366,bruno.lima391@yahoo.com.br,yahoo.com.br,2022-07-12
CLI1367,EM1367,bruna.costa180@outlook.com,outlook.com,2023-11-16
CLI1368,EM1368,eduarda.santos352@gmail.com,gmail.com,2021-06-10
CLI1369,EM1369,caio.costa168@uol.com.br,uol.com.br,2021-03-16
CLI1370,EM1370,bruna.barbosa438@uol.com.br,uol.com.br,2022-12-21
CLI1371,EM1371,sabrina.araujo860@yahoo.com.br,yahoo.com.br,2019-11-15
CLI1372,EM1372,juliana.araujo536@hotmail.com,hotmail.com,2025-09-14
CLI1373,EM1373,bruna.dias973@yahoo.com.br,yahoo.com.br,2022-01-18
CLI1374,EM1374,carla.lima529@yahoo.com.br,yahoo.com.br,2023-11-04
CLI1375,EM1375,patrícia.dias419@gmail.com,gmail.com,2023-08-13
CLI1376,EM1376,bruna.carvalho637@yahoo.com.br,yahoo.com.br,2024-06-18
CLI1377,EM1377,bruna.gomes267@yahoo.com.br,yahoo.com.br,2025-02-19
CLI1378,EM1378,carla.rodrigues746@outlook.com,outlook.com,2025-07-29
CLI1379,EM1379,daniel.barbosa703@gmail.com,gmail.com,2022-09-11
CLI1380,EM1380,felipe.martins711@hotmail.com,hotmail.com,2021-08-27
CLI1381,EM1381,eduarda.costa778@gmail.com,gmail.com,2025-10-03
CLI1382,EM1382,daniel.barbosa319@gmail.com,gmail.com,2024-03-24
CLI1383,EM1383,débora.pereira852@uol.com.br,uol.com.br,2025-12-04
CLI1384,EM1384,thiago.ribeiro339@gmail.com,gmail.com,2019-02-08
CLI1385,EM1385,eduarda.souza774@yahoo.com.br,yahoo.com.br,2022-10-07
CLI1386,EM1386,henrique.gomes530@outlook.com,outlook.com,2020-11-13
CLI1387,EM1387,caio.lima201@outlook.com,outlook.com,2018-02-12
CLI1388,EM1388,nicolas.silva871@hotmail.com,hotmail.com,2021-11-13
CLI1389,EM1389,daniel.souza665@hotmail.com,hotmail.com,2020-08-12
CLI1390,EM1390,guilherme.rocha471@outlook.com,outlook.com,2022-04-07
CLI1391,EM1391,joão.carvalho425@hotmail.com,hotmail.com,2022-07-06
CLI1392,EM1392,patrícia.ribeiro217@uol.com.br,uol.com.br,2021-01-08
CLI1393,EM1393,carla.costa239@gmail.com,gmail.com,2023-06-23
CLI1394,EM1394,nicolas.silva696@yahoo.com.br,yahoo.com.br,2023-12-07
CLI1395,EM1395,gabriela.barbosa309@outlook.com,outlook.com,2022-02-21
CLI1396,EM1396,ana.souza912@hotmail.com,hotmail.com,2020-10-05
CLI1397,EM1397,bruna.pereira522@uol.com.br,uol.com.br,2019-10-23
CLI1398,EM1398,daniel.dias628@outlook.com,outlook.com,2023-03-22
CLI1399,EM1399,eduarda.souza142@uol.com.br,uol.com.br,2021-05-01
CLI1400,EM1400,gabriela.martins900@gmail.com,gmail.com,2021-08-15
CLI1401,EM1401,nicolas.araujo289@gmail.com,gmail.com,2019-01-09
CLI1402,EM1402,enzo.silva364@gmail.com,gmail.com,2018-02-20
CLI1403,EM1403,caio.lima325@yahoo.com.br,yahoo.com.br,2025-10-15
CLI1404,EM1404,mariana.pereira659@gmail.com,gmail.com,2021-03-18
CLI1405,EM1405,helena.barbosa154@hotmail.com,hotmail.com,2023-07-10
CLI1406,EM1406,aline.melo671@yahoo.com.br,yahoo.com.br,2024-03-02
CLI1407,EM1407,patrícia.almeida965@yahoo.com.br,yahoo.com.br,2025-05-19
CLI1408,EM1408,daniel.martins30@uol.com.br,uol.com.br,2022-09-16
CLI1409,EM1409,patrícia.pereira599@outlook.com,outlook.com,2021-12-02
CLI1410,EM1410,daniel.rocha754@yahoo.com.br,yahoo.com.br,2018-08-17
CLI1411,EM1411,juliana.dias515@hotmail.com,hotmail.com,2023-04-21
CLI1412,EM1412,bruno.melo482@yahoo.com.br,yahoo.com.br,2025-03-27
CLI1413,EM1413,daniel.oliveira685@gmail.com,gmail.com,2025-05-08
CLI1414,EM1414,débora.souza726@uol.com.br,uol.com.br,2025-02-01
CLI1415,EM1415,gabriela.almeida601@outlook.com,outlook.com,2019-11-18
CLI1416,EM1416,aline.gomes709@hotmail.com,hotmail.com,2019-01-21
CLI1417,EM1417,bruno.rocha324@outlook.com,outlook.com,2024-10-23
CLI1418,EM1418,caio.barbosa260@gmail.com,gmail.com,2018-07-05
CLI1419,EM1419,otávio.carvalho34@outlook.com,outlook.com,2020-06-17
CLI1420,EM1420,enzo.rocha605@gmail.com,gmail.com,2020-08-05
CLI1421,EM1421,sabrina.melo307@outlook.com,outlook.com,2018-12-26
CLI1422,EM1422,henrique.rocha18@hotmail.com,hotmail.com,2021-07-01
CLI1423,EM1423,nicolas.melo551@yahoo.com.br,yahoo.com.br,2024-07-24
CLI1424,EM1424,débora.costa93@hotmail.com,hotmail.com,2023-12-18
CLI1425,EM1425,enzo.silva364@uol.com.br,uol.com.br,2022-11-15
CLI1426,EM1426,fernanda.souza358@hotmail.com,hotmail.com,2019-10-21
CLI1427,EM1427,karina.martins501@uol.com.br,uol.com.br,2022-01-02
CLI1428,EM1428,joão.melo939@hotmail.com,hotmail.com,2022-01-22
CLI1429,EM1429,mariana.melo472@outlook.com,outlook.com,2019-12-04
CLI1430,EM1430,lucas.costa319@uol.com.br,uol.com.br,2018-04-24
CLI1431,EM1431,eduarda.lima67@outlook.com,outlook.com,2022-07-24
CLI1432,EM1432,aline.melo106@uol.com.br,uol.com.br,2025-10-30
CLI1433,EM1433,fernanda.silva178@gmail.com,gmail.com,2019-05-22
CLI1434,EM1434,guilherme.barbosa90@outlook.com,outlook.com,2022-06-14
CLI1435,EM1435,sabrina.melo365@outlook.com,outlook.com,2019-08-12
CLI1436,EM1436,caio.martins61@outlook.com,outlook.com,2023-02-16
CLI1437,EM1437,enzo.rodrigues916@gmail.com,gmail.com,2025-04-06
CLI1438,EM1438,joão.martins417@yahoo.com.br,yahoo.com.br,2018-07-12
CLI1439,EM1439,karina.rocha760@hotmail.com,hotmail.com,2024-05-03
CLI1440,EM1440,rafael.dias57@yahoo.com.br,yahoo.com.br,2018-03-09
CLI1441,EM1441,guilherme.lima657@yahoo.com.br,yahoo.com.br,2018-08-24
CLI1442,EM1442,henrique.almeida164@outlook.com,outlook.com,2025-07-18
CLI1443,EM1443,mariana.pereira948@hotmail.com,hotmail.com,2025-05-18
CLI1444,EM1444,henrique.dias801@yahoo.com.br,yahoo.com.br,2025-03-19
CLI1445,EM1445,bruno.carvalho509@uol.com.br,uol.com.br,2024-01-05
CLI1446,EM1446,ana.ferreira819@outlook.com,outlook.com,2018-09-12
CLI1447,EM1447,henrique.martins162@hotmail.com,hotmail.com,2025-04-10
CLI1448,EM1448,mariana.ribeiro631@yahoo.com.br,yahoo.com.br,2018-08-12
CLI1449,EM1449,daniel.rocha625@outlook.com,outlook.com,2019-02-23
CLI1450,EM1450,vanessa.nascimento906@gmail.com,gmail.com,2025-03-07
CLI1451,EM1451,isabela.santos566@gmail.com,gmail.com,2018-10-15
CLI1452,EM1452,nicolas.santos868@outlook.com,outlook.com,2023-01-16
CLI1453,EM1453,helena.santos990@outlook.com,outlook.com,2019-01-07
CLI1454,EM1454,karina.almeida996@uol.com.br,uol.com.br,2019-08-13
CLI1455,EM1455,nicolas.dias97@yahoo.com.br,yahoo.com.br,2021-11-20
CLI1456,EM1456,joão.santos573@yahoo.com.br,yahoo.com.br,2019-03-26
CLI1457,EM1457,nicolas.santos714@uol.com.br,uol.com.br,2023-05-03
CLI1458,EM1458,thiago.dias132@hotmail.com,hotmail.com,2020-11-28
CLI1459,EM1459,mariana.nascimento10@outlook.com,outlook.com,2021-12-21
CLI1460,EM1460,carla.barbosa18@hotmail.com,hotmail.com,2025-10-27
CLI1461,EM1461,joão.silva748@hotmail.com,hotmail.com,2022-03-07
CLI1462,EM1462,mariana.dias829@uol.com.br,uol.com.br,2024-11-19
CLI1463,EM1463,igor.silva246@uol.com.br,uol.com.br,2025-07-17
CLI1464,EM1464,aline.pereira840@uol.com.br,uol.com.br,2022-11-02
CLI1465,EM1465,eduarda.dias828@uol.com.br,uol.com.br,2020-10-27
CLI1466,EM1466,fernanda.rocha855@outlook.com,outlook.com,2024-02-03
CLI1467,EM1467,ana.rocha894@hotmail.com,hotmail.com,2020-10-25
CLI1468,EM1468,isabela.almeida158@hotmail.com,hotmail.com,2022-01-06
CLI1469,EM1469,aline.santos438@uol.com.br,uol.com.br,2025-02-14
CLI1470,EM1470,bruno.souza626@yahoo.com.br,yahoo.com.br,2023-06-04
CLI1471,EM1471,guilherme.silva589@outlook.com,outlook.com,2019-11-17
CLI1472,EM1472,helena.barbosa206@gmail.com,gmail.com,2020-09-07
CLI1473,EM1473,aline.lima163@uol.com.br,uol.com.br,2025-05-15
CLI1474,EM1474,enzo.carvalho991@gmail.com,gmail.com,2023-06-19
CLI1475,EM1475,débora.melo331@gmail.com,gmail.com,2025-11-19
CLI1476,EM1476,gabriela.araujo628@yahoo.com.br,yahoo.com.br,2020-05-07
CLI1477,EM1477,otávio.rocha447@outlook.com,outlook.com,2023-12-30
CLI1478,EM1478,henrique.barbosa936@gmail.com,gmail.com,2018-12-14
CLI1479,EM1479,daniel.almeida406@hotmail.com,hotmail.com,2019-07-25
CLI1480,EM1480,bruno.rodrigues159@hotmail.com,hotmail.com,2020-04-06
CLI1481,EM1481,otávio.almeida811@hotmail.com,hotmail.com,2019-09-03
CLI1482,EM1482,juliana.ferreira582@uol.com.br,uol.com.br,2022-02-24
CLI1483,EM1483,aline.almeida9@hotmail.com,hotmail.com,2020-04-22
CLI1484,EM1484,helena.rocha450@hotmail.com,hotmail.com,2022-08-17
CLI1485,EM1485,débora.silva335@outlook.com,outlook.com,2025-08-02
CLI1486,EM1486,henrique.martins914@yahoo.com.br,yahoo.com.br,2023-06-23
CLI1487,EM1487,felipe.pereira649@hotmail.com,hotmail.com,2024-02-19
CLI1488,EM1488,juliana.souza405@outlook.com,outlook.com,2021-07-25
CLI1489,EM1489,karina.dias419@yahoo.com.br,yahoo.com.br,2022-04-14
CLI1490,EM1490,felipe.rodrigues901@outlook.com,outlook.com,2025-04-03
CLI1491,EM1491,rafael.gomes465@outlook.com,outlook.com,2021-12-29
CLI1492,EM1492,carla.ribeiro427@outlook.com,outlook.com,2018-03-05
CLI1493,EM1493,juliana.nascimento767@yahoo.com.br,yahoo.com.br,2021-06-23
CLI1494,EM1494,helena.nascimento85@uol.com.br,uol.com.br,2025-06-02
CLI1495,EM1495,débora.santos71@hotmail.com,hotmail.com,2023-11-28
CLI1496,EM1496,bruna.ribeiro348@hotmail.com,hotmail.com,2023-05-16
CLI1497,EM1497,isabela.rocha530@outlook.com,outlook.com,2022-11-26
CLI1498,EM1498,lucas.nascimento799@outlook.com,outlook.com,2020-01-14
CLI1499,EM1499,guilherme.pereira270@hotmail.com,hotmail.com,2018-12-31
CLI1500,EM1500,felipe.costa105@outlook.com,outlook.com,2024-10-07
