cliente_id,nome,cpf,dataNascimento,cidade,estado,segmento,dataCadastro
CLI1094,Felipe Ferreira,1094.885.896-61,1996-08-25,Recife,PE,Private,2020-06-10
CLI1095,Karina Ribeiro,1095.745.208-95,1988-07-04,Recife,PE,Universitário,2020-07-11
CLI1096,Juliana Ferreira,1096.509.395-10,1989-12-20,Fortaleza,CE,Universitário,2025-05-11
CLI1097,Thiago Carvalho,1097.528.520-34,1962-08-09,Belo Horizonte,MG,Premium,2019-07-22
CLI1098,Karina Nascimento,1098.355.270-82,2002-05-03,Rio de Janeiro,RJ,Varejo,2022-02-25
CLI1099,Helena Ferreira,1099.568.477-40,1975-09-20,São Paulo,SP,Universitário,2025-12-29
CLI1100,Thiago Araujo,1100.570.350-97,1999-10-20,Porto Alegre,RS,Premium,2019-12-26
CLI1101,Helena Ferreira,1101.350.573-18,1960-08-13,Fortaleza,CE,Varejo,2025-08-25
CLI1102,Fernanda Carvalho,1102.366.833-78,1970-11-08,Fortaleza,CE,Varejo,2022-12-02
CLI1103,João Martins,1103.948.942-15,1992-08-07,Fortaleza,CE,Universitário,2023-09-27
CLI1104,Débora Ferreira,1104.475.522-94,1990-06-27,Rio de Janeiro,RJ,Premium,2020-09-22
CLI1105,Aline Oliveira,1105.569.826-72,1981-12-15,Fortaleza,CE,Private,2021-11-03
CLI1106,Vanessa Santos,1106.879.243-28,1985-11-16,Fortaleza,CE,Varejo,2020-06-24
CLI1107,Caio Ferreira,1107.681.749-49,2002-08-22,Salvador,BA,Universitário,2025-07-20
CLI1108,Isabela Pereira,1108.128.971-37,1987-03-07,Belo Horizonte,MG,Premium,2024-07-21
CLI1109,Patrícia Nascimento,1109.274.452-92,1973-12-25,São Paulo,SP,Private,2023-11-14
CLI1110,Felipe Melo,1110.488.114-95,1965-10-22,Fortaleza,CE,Private,2020-07-09
CLI1111,Vanessa Souza,1111.765.301-55,2004-09-30,Porto Alegre,RS,Universitário,2024-05-21
CLI1112,Lucas Santos,1112.508.741-22,1989-07-24,Brasília,DF,Varejo,2021-01-16
CLI1113,Fernanda Santos,1113.557.680-76,1982-03-31,Brasília,DF,Premium,2020-11-14
CLI1114,Bruno Nascimento,1114.372.665-45,1968-03-12,Curitiba,PR,Premium,2018-09-18
CLI1115,Henrique Pereira,1115.699.879-84,2002-10-26,Belo Horizonte,MG,Universitário,2019-02-07
CLI1116,Gabriela Melo,1116.219.552-20,2002-09-15,Salvador,BA,Premium,2019-02-14
CLI1117,João Dias,1117.109.695-65,1970-01-02,Brasília,DF,Universitário,2025-03-17
CLI1118,Isabela Carvalho,1118.715.377-73,1975-11-02,Campinas,SP,Private,2023-09-09
CLI1119,Helena Rocha,1119.354.449-45,2005-02-17,Fortaleza,CE,Private,2025-01-07
CLI1120,Patrícia Ferreira,1120.283.167-65,1987-05-01,Belo Horizonte,MG,Varejo,2022-12-21
CLI1121,Gabriela Souza,1121.881.337-37,1987-07-24,Salvador,BA,Private,2021-08-03
CLI1122,Thiago Rodrigues,1122.431.260-34,1995-07-19,Porto Alegre,RS,Premium,2019-10-09
CLI1123,Aline Nascimento,1123.907.526-44,1980-07-08,Campinas,SP,Private,2023-04-18
CLI1124,Guilherme Costa,1124.560.415-64,1995-04-22,Salvador,BA,Universitário,2018-01-24
CLI1125,Aline Rodrigues,1125.567.885-45,1961-09-30,Recife,PE,Premium,2020-05-04
CLI1126,Karina Rocha,1126.673.856-35,1979-04-15,Salvador,BA,Universitário,2021-01-27
CLI1127,Débora Melo,1127.838.707-70,1964-02-16,Rio de Janeiro,RJ,Universitário,2025-09-18
CLI1128,Bruno Souza,1128.157.754-53,1984-10-06,Curitiba,PR,Private,2022-11-30
CLI1129,Karina Carvalho,1129.944.255-29,1986-10-23,Porto Alegre,RS,Premium,2024-04-20
CLI1130,Caio Silva,1130.243.890-18,1988-03-01,Campinas,SP,Private,2023-01-01
CLI1131,Otávio Ribeiro,1131.441.303-96,1983-03-28,Curitiba,PR,Private,2024-10-08
CLI1132,Fernanda Melo,1132.917.149-77,1965-05-29,Rio de Janeiro,RJ,Private,2018-03-08
CLI1133,Fernanda Rocha,1133.603.389-83,1989-12-10,Campinas,SP,Varejo,2018-11-06
CLI1134,Thiago Araujo,1134.724.765-34,1966-07-22,Rio de Janeiro,RJ,Universitário,2021-02-08
CLI1135,Carla Ferreira,1135.763.689-53,2000-09-25,Fortaleza,CE,Universitário,2018-03-29
CLI1136,Ana Pereira,1136.430.537-29,1983-03-23,Campinas,SP,Premium,2024-07-21
CLI1137,Igor Dias,1137.256.293-28,1978-06-29,Salvador,BA,Private,2020-01-14
CLI1138,Carla Costa,1138.991.422-39,1978-09-25,São Paulo,SP,Premium,2021-05-25
CLI1139,Juliana Almeida,1139.890.463-13,1972-04-26,Belo Horizonte,MG,Universitário,2019-05-20
CLI1140,Mariana Santos,1140.557.549-61,1977-10-26,Fortaleza,CE,Premium,2022-04-08
CLI1141,Felipe Barbosa,1141.692.841-76,1970-12-01,Campinas,SP,Premium,2020-05-08
CLI1142,Gabriela Almeida,1142.192.918-74,1992-04-13,Campinas,SP,Universitário,2020-11-11
CLI1143,Ana Martins,1143.922.530-61,1968-12-22,Brasília,DF,Private,2022-01-16
CLI1144,Henrique Oliveira,1144.766.759-59,2002-04-15,Recife,PE,Varejo,2021-01-30
CLI1145,Thiago Silva,1145.231.631-29,1972-07-30,Salvador,BA,Universitário,2018-06-09
CLI1146,Nicolas Ferreira,1146.278.631-29,1976-04-17,Porto Alegre,RS,Private,2019-03-25
CLI1147,Mariana Ribeiro,1147.961.371-89,1988-10-20,Belo Horizonte,MG,Varejo,2018-04-16
CLI1148,Bruno Rocha,1148.486.880-86,1975-03-25,São Paulo,SP,Premium,2019-02-15
CLI1149,Nicolas Oliveira,1149.215.587-69,1997-03-28,São Paulo,SP,Universitário,2019-07-05
CLI1150,Eduarda Costa,1150.772.652-56,1968-08-24,São Paulo,SP,Universitário,2023-07-12
CLI1151,Fernanda Rodrigues,1151.330.775-20,1968-07-03,Campinas,SP,Universitário,2021-03-02
CLI1152,Caio Araujo,1152.784.704-76,1983-12-06,Curitiba,PR,Premium,2021-09-05
CLI1153,Débora Martins,1153.747.149-35,1976-05-05,Recife,PE,Varejo,2019-08-09
CLI1154,Thiago Melo,1154.595.978-54,1976-11-04,Curitiba,PR,Universitário,2023-01-26
CLI1155,Daniel Lima,1155.771.886-75,1990-04-07,Curitiba,PR,Private,2020-02-03
CLI1156,Bruna Souza,1156.784.976-53,1983-08-01,Fortaleza,CE,Varejo,2022-02-05
CLI1157,Daniel Pereira,1157.568.949-24,1970-10-16,Recife,PE,Private,2019-06-02
CLI1158,Mariana Barbosa,1158.299.245-97,1979-11-26,Recife,PE,Varejo,2020-03-24
CLI1159,Fernanda Rocha,1159.471.652-39,1974-12-17,Salvador,BA,Private,2019-10-13
CLI1160,Helena Almeida,1160.385.150-61,1986-08-07,Campinas,SP,Universitário,2023-11-08
CLI1161,Karina Rodrigues,1161.838.407-10,1966-09-19,Recife,PE,Private,2025-12-11
CLI1162,Enzo Carvalho,1162.243.247-71,1974-05-18,Campinas,SP,Premium,2022-05-22
CLI1163,Henrique Ribeiro,1163.172.331-45,1972-08-06,Belo Horizonte,MG,Universitário,2019-05-21
CLI1164,Enzo Costa,1164.111.752-25,1987-12-01,Belo Horizonte,MG,Varejo,2025-01-18
CLI1165,Guilherme Souza,1165.654.860-88,2000-10-05,Campinas,SP,Premium,2018-10-16
CLI1166,Mariana Lima,1166.215.741-69,1998-03-18,Salvador,BA,Premium,2025-12-17
CLI1167,Rafael Souza,1167.190.849-87,1992-07-11,Fortaleza,CE,Premium,2025-06-16
CLI1168,Guilherme Lima,1168.357.755-75,1989-07-02,Recife,PE,Universitário,2025-06-24
CLI1169,Ana Souza,1169.830.925-72,1981-10-11,Porto Alegre,RS,Universitário,2020-06-25
CLI1170,Sabrina Nascimento,1170.957.679-58,1994-04-28,Rio de Janeiro,RJ,Varejo,2024-09-30
CLI1171,Daniel Pereira,1171.469.694-96,1997-11-04,Rio de Janeiro,RJ,Universitário,2018-06-13
CLI1172,Mariana Carvalho,1172.785.126-37,1976-03-19,Fortaleza,CE,Varejo,2025-01-26
CLI1173,Débora Araujo,1173.969.359-55,1990-11-12,Salvador,BA,Private,2020-10-15
CLI1174,Gabriela Rocha,1174.889.984-80,1988-11-16,Salvador,BA,Universitário,2021-11-28
CLI1175,Karina Ribeiro,1175.731.651-39,1988-05-25,Belo Horizonte,MG,Private,2019-02-19
CLI1176,Enzo Martins,1176.307.371-72,1991-06-15,Recife,PE,Private,2022-11-29
CLI1177,Karina Silva,1177.214.294-84,1987-11-10,Salvador,BA,Private,2024-04-12
CLI1178,Helena Lima,1178.249.833-53,1991-09-28,Rio de Janeiro,RJ,Universitário,2019-06-29
CLI1179,Karina Pereira,1179.553.945-15,1982-01-22,Recife,PE,Premium,2025-06-27
CLI1180,Henrique Pereira,1180.550.763-37,1973-01-15,Curitiba,PR,Varejo,2021-04-30
CLI1181,Guilherme Araujo,1181.524.669-80,1977-03-31,Curitiba,PR,Universitário,2020-02-02
CLI1182,Débora Lima,1182.823.915-56,1983-08-24,Campinas,SP,Universitário,2022-02-25
CLI1183,Karina Rocha,1183.465.178-98,1972-01-25,Salvador,BA,Private,2025-11-17
CLI1184,Sabrina Costa,1184.207.926-87,1980-06-09,Belo Horizonte,MG,Private,2025-11-15
CLI1185,Otávio Lima,1185.688.956-16,2001-04-16,Brasília,DF,Universitário,2023-07-30
CLI1186,Igor Ribeiro,1186.588.988-28,1965-09-20,Belo Horizonte,MG,Private,2018-09-25
CLI1187,Nicolas Rodrigues,1187.505.320-94,2000-07-23,Porto Alegre,RS,Private,2024-01-15
CLI1188,Eduarda Rocha,1188.797.700-50,1960-08-10,Curitiba,PR,Varejo,2025-12-26
CLI1189,Rafael Carvalho,1189.847.265-34,1982-04-27,Salvador,BA,Premium,2020-01-13
CLI1190,Thiago Martins,1190.924.517-58,2002-07-24,Rio de Janeiro,RJ,Premium,2021-11-07
CLI1191,Caio Carvalho,1191.358.611-21,1976-07-22,Belo Horizonte,MG,Private,2022-07-03
CLI1192,Ana Nascimento,1192.162.670-17,1993-06-23,Rio de Janeiro,RJ,Varejo,2019-11-22
CLI1193,Ana Costa,1193.493.413-13,1993-08-17,São Paulo,SP,Varejo,2019-12-08
CLI1194,Helena Rodrigues,1194.714.483-83,1975-11-15,Belo Horizonte,MG,Universitário,2025-12-03
CLI1195,Vanessa Santos,1195.650.912-25,1987-12-17,Belo Horizonte,MG,Private,2019-03-18
CLI1196,Gabriela Nascimento,1196.258.727-53,2000-10-15,Brasília,DF,Universitário,2023-01-09
CLI1197,Henrique Ribeiro,1197.244.345-72,1976-11-23,Rio de Janeiro,RJ,Universitário,2018-06-20
CLI1198,Helena Barbosa,1198.193.779-93,1988-10-03,Fortaleza,CE,Universitário,2024-02-16
CLI1199,Enzo Almeida,1199.399.741-64,1996-04-07,Curitiba,PR,Universitário,2022-03-25
CLI1200,João Melo,1200.905.889-46,1964-12-11,Rio de Janeiro,RJ,Varejo,2020-02-10
CLI1201,Aline Costa,1201.856.149-78,1962-07-05,Rio de Janeiro,RJ,Varejo,2021-05-25
CLI1202,Rafael Ribeiro,1202.797.815-15,1979-03-30,Brasília,DF,Varejo,2023-02-16
CLI1203,Carla Almeida,1203.607.311-83,1961-05-25,Belo Horizonte,MG,Varejo,2022-04-12
CLI1204,Felipe Martins,1204.946.333-57,1996-01-23,Porto Alegre,RS,Varejo,2019-10-01
CLI1205,Igor Carvalho,1205.796.684-90,1987-10-15,Belo Horizonte,MG,Premium,2025-04-30
CLI1206,Isabela Almeida,1206.936.897-72,1982-09-26,São Paulo,SP,Varejo,2025-01-10
CLI1207,Bruna Pereira,1207.172.752-24,1970-05-05,Recife,PE,Premium,2023-06-25
CLI1208,Bruna Martins,1208.391.649-46,1985-07-17,Belo Horizonte,MG,Private,2019-03-21
CLI1209,Sabrina Melo,1209.305.230-76,1963-03-15,Rio de Janeiro,RJ,Universitário,2023-05-16
CLI1210,Nicolas Nascimento,1210.479.548-28,1999-08-28,Recife,PE,Varejo,2025-06-08
CLI1211,Enzo Almeida,1211.842.425-15,1961-04-10,Brasília,DF,Premium,2021-10-30
CLI1212,Mariana Martins,1212.256.398-74,1965-09-16,Belo Horizonte,MG,Premium,2020-01-24
CLI1213,Helena Araujo,1213.171.963-41,1985-10-26,Curitiba,PR,Premium,2019-08-11
CLI1214,Vanessa Ferreira,1214.841.429-57,1963-06-13,Rio de Janeiro,RJ,Premium,2019-03-02
CLI1215,Guilherme Martins,1215.887.680-25,1980-02-22,Curitiba,PR,Varejo,2024-04-27
CLI1216,João Nascimento,1216.496.560-40,2004-01-04,Fortaleza,CE,Private,2021-11-14
CLI1217,Sabrina Ribeiro,1217.329.247-46,1975-08-23,Fortaleza,CE,Universitário,2020-11-19
CLI1218,Bruno Araujo,1218.520.827-79,1980-05-12,São Paulo,SP,Universitário,2019-05-28
CLI1219,Igor Carvalho,1219.571.851-67,1999-10-28,Salvador,BA,Universitário,2023-03-14
CLI1220,Henrique Almeida,1220.829.295-82,1977-06-16,Recife,PE,Private,2023-03-13
CLI1221,Lucas Gomes,1221.318.502-28,2002-03-09,Brasília,DF,Varejo,2024-02-02
CLI1222,Karina Rocha,1222.260.775-59,1998-09-26,Campinas,SP,Premium,2022-12-20
CLI1223,Isabela Dias,1223.887.259-92,1996-01-20,São Paulo,SP,Premium,2019-09-10
CLI1224,Karina Nascimento,1224.881.727-77,1963-03-02,Belo Horizonte,MG,Varejo,2018-09-25
CLI1225,Helena Oliveira,1225.420.465-35,1973-07-05,Rio de Janeiro,RJ,Premium,2021-06-13
CLI1226,Karina Ferreira,1226.396.410-22,1974-05-03,Salvador,BA,Premium,2019-10-31
CLI1227,Felipe Rocha,1227.665.743-70,1985-03-25,Recife,PE,Premium,2019-04-10
CLI1228,Igor Martins,1228.584.488-71,1975-04-17,Fortaleza,CE,Varejo,2024-07-28
CLI1229,Otávio Silva,1229.603.787-82,1990-11-05,Salvador,BA,Private,2018-12-15
CLI1230,Daniel Almeida,1230.749.428-47,1967-06-15,Belo Horizonte,MG,Private,2024-10-05
CLI1231,Felipe Ribeiro,1231.971.358-34,1985-02-21,Fortaleza,CE,Varejo,2023-06-29
CLI1232,Nicolas Costa,1232.141.379-94,2001-02-04,Curitiba,PR,Varejo,2021-09-25
CLI1233,Débora Dias,1233.119.409-58,1977-11-28,Brasília,DF,Universitário,2022-04-06
CLI1234,Fernanda Barbosa,1234.974.902-64,1996-07-12,Porto Alegre,RS,Private,2019-06-27
CLI1235,Patrícia Gomes,1235.373.185-67,1967-08-10,Salvador,BA,Private,2023-09-16
CLI1236,Henrique Oliveira,1236.281.482-18,1973-10-25,Belo Horizonte,MG,Premium,2018-12-24
CLI1237,Helena Nascimento,1237.172.259-84,2001-05-03,Rio de Janeiro,RJ,Private,2025-06-16
CLI1238,Carla Oliveira,1238.103.543-97,1980-11-28,Belo Horizonte,MG,Premium,2018-07-24
CLI1239,Patrícia Almeida,1239.825.607-87,1976-09-09,Rio de Janeiro,RJ,Universitário,2021-03-25
CLI1240,Carla Ferreira,1240.302.369-28,1976-12-26,São Paulo,SP,Varejo,2025-11-18
CLI1241,Felipe Martins,1241.750.956-85,1986-08-14,Rio de Janeiro,RJ,Universitário,2023-09-07
CLI1242,Rafael Silva,1242.770.799-42,1985-04-01,Porto Alegre,RS,Premium,2018-09-22
CLI1243,Vanessa Carvalho,1243.181.790-67,1961-01-28,São Paulo,SP,Varejo,2021-07-28
CLI1244,Thiago Lima,1244.844.959-50,2000-06-10,Salvador,BA,Private,2023-05-22
CLI1245,Sabrina Almeida,1245.333.701-31,1963-10-31,Salvador,BA,Private,2022-08-06
CLI1246,Eduarda Rodrigues,1246.855.868-59,1997-08-23,Recife,PE,Varejo,2019-07-26
CLI1247,Lucas Silva,1247.544.910-94,1975-07-02,Salvador,BA,Premium,2024-08-25
CLI1248,Karina Almeida,1248.122.609-60,1974-03-15,São Paulo,SP,Private,2024-02-29
CLI1249,Nicolas Carvalho,1249.972.263-72,1965-05-12,Porto Alegre,RS,Private,2019-03-11
CLI1250,Rafael Melo,1250.922.321-63,2004-01-02,Fortaleza,CE,Varejo,2021-06-15
CLI1251,Vanessa Souza,1251.713.232-77,1985-04-16,Belo Horizonte,MG,Private,2022-03-10
CLI1252,Ana Araujo,1252.478.527-41,1978-10-16,Salvador,BA,Private,2025-09-20
CLI1253,Aline Melo,1253.905.387-81,1990-07-27,Curitiba,PR,Private,2025-10-31
CLI1254,Caio Dias,1254.724.342-41,2003-11-01,Salvador,BA,Universitário,2018-03-21
CLI1255,Enzo Rodrigues,1255.738.429-20,2004-01-17,Salvador,BA,Universitário,2024-10-04
CLI1256,Fernanda Lima,1256.828.246-56,1965-04-18,Porto Alegre,RS,Universitário,2020-10-07
CLI1257,Guilherme Nascimento,1257.594.675-28,1984-06-20,Curitiba,PR,Private,2023-06-09
CLI1258,João Santos,1258.853.299-77,2005-03-24,Brasília,DF,Private,2020-10-13
CLI1259,Isabela Almeida,1259.247.403-13,1962-08-02,Recife,PE,Universitário,2018-11-19
CLI1260,Vanessa Araujo,1260.876.421-23,1984-07-16,Belo Horizonte,MG,Universitário,2021-02-04
CLI1261,Felipe Dias,1261.231.430-12,1971-02-12,Curitiba,PR,Varejo,2021-08-30
CLI1262,Sabrina Silva,1262.743.544-92,1989-01-21,Salvador,BA,Universitário,2019-12-31
CLI1263,Karina Dias,1263.874.682-15,2005-11-27,Salvador,BA,Varejo,2019-06-25
CLI1264,Caio Pereira,1264.194.872-56,1992-01-13,Belo Horizonte,MG,Private,2018-11-29
CLI1265,Mariana Rocha,1265.163.637-63,1995-07-11,Recife,PE,Premium,2024-02-24
CLI1266,Henrique Santos,1266.760.799-81,1962-03-04,Fortaleza,CE,Varejo,2025-03-18
CLI1267,Enzo Pereira,1267.256.991-27,2004-11-28,Curitiba,PR,Private,2021-08-15
CLI1268,Ana Carvalho,1268.663.169-15,1977-12-14,Recife,PE,Varejo,2020-05-05
CLI1269,Caio Oliveira,1269.695.476-75,1974-09-23,Curitiba,PR,Universitário,2020-05-21
CLI1270,Rafael Martins,1270.263.954-35,1982-12-28,Campinas,SP,Private,2020-03-12
CLI1271,Daniel Gomes,1271.562.129-67,2005-11-30,Salvador,BA,Universitário,2020-04-18
CLI1272,Enzo Dias,1272.853.865-48,1979-03-25,Rio de Janeiro,RJ,Private,2022-01-18
CLI1273,Gabriela Barbosa,1273.124.417-11,1979-06-01,Fortaleza,CE,Premium,2021-09-29
CLI1274,Vanessa Ferreira,1274.603.591-81,1985-08-07,Recife,PE,Premium,2018-11-15
CLI1275,Vanessa Santos,1275.977.111-45,1960-01-01,Campinas,SP,Private,2022-12-28
CLI1276,Aline Almeida,1276.533.859-57,1966-10-29,Belo Horizonte,MG,Private,2022-09-07
CLI1277,João Rodrigues,1277.369.567-36,1970-10-17,São Paulo,SP,Varejo,2023-05-06
CLI1278,Isabela Silva,1278.819.676-71,1965-09-04,Curitiba,PR,Premium,2020-06-01
CLI1279,Bruno Melo,1279.542.950-69,1996-12-31,Rio de Janeiro,RJ,Premium,2018-02-24
CLI1280,Caio Gomes,1280.836.590-35,1983-12-24,Rio de Janeiro,RJ,Varejo,2025-07-12
CLI1281,Henrique Araujo,1281.929.101-93,1963-12-16,Porto Alegre,RS,Universitário,2024-04-08
CLI1282,Lucas Oliveira,1282.712.476-68,2002-05-22,Curitiba,PR,Premium,2022-03-09
CLI1283,Karina Ribeiro,1283.516.278-84,1996-01-17,Salvador,BA,Private,2023-03-30
CLI1284,Bruna Rocha,1284.517.468-65,1967-10-03,Belo Horizonte,MG,Private,2019-07-18
CLI1285,Otávio Rocha,1285.982.796-31,1963-11-02,Salvador,BA,Private,2023-09-06
CLI1286,Helena Dias,1286.242.935-36,1995-07-23,Belo Horizonte,MG,Varejo,2022-09-13
CLI1287,Rafael Souza,1287.689.104-42,1974-10-10,Rio de Janeiro,RJ,Premium,2025-09-02
CLI1288,Rafael Martins,1288.324.690-54,1996-08-08,Rio de Janeiro,RJ,Varejo,2020-07-13
CLI1289,Igor Barbosa,1289.919.210-73,1972-12-13,Fortaleza,CE,Varejo,2025-10-17
CLI1290,Guilherme Almeida,1290.124.116-13,1986-07-15,Recife,PE,Varejo,2020-04-28
CLI1291,Carla Lima,1291.563.221-64,1992-01-28,Belo Horizonte,MG,Universitário,2018-02-13
CLI1292,Vanessa Dias,1292.589.750-88,1963-10-04,Recife,PE,Universitário,2018-05-10
CLI1293,Caio Melo,1293.981.916-59,1968-10-16,Fortaleza,CE,Universitário,2025-09-21
CLI1294,Bruno Melo,1294.877.188-70,1982-08-15,Fortaleza,CE,Varejo,2018-12-06
CLI1295,Mariana Costa,1295.347.718-70,1963-01-30,Curitiba,PR,Private,2021-06-22
CLI1296,Ana Rodrigues,1296.707.983-96,1962-07-14,Fortaleza,CE,Universitário,2018-10-11
CLI1297,Fernanda Rocha,1297.769.841-16,1982-09-18,Brasília,DF,Varejo,2025-10-30
CLI1298,João Nascimento,1298.439.536-24,1973-11-20,Fortaleza,CE,Varejo,2020-03-26
CLI1299,Enzo Ferreira,1299.891.485-15,1987-02-13,Fortaleza,CE,Premium,2020-07-04
CLI1300,Daniel Ferreira,1300.242.235-87,1962-02-14,Fortaleza,CE,Universitário,2023-07-26
CLI1301,Ana Barbosa,1301.810.477-91,1969-07-16,Salvador,BA,Universitário,2023-04-25
CLI1302,Igor Ribeiro,1302.586.510-74,1981-10-27,Recife,PE,Premium,2019-05-11
CLI1303,Bruna Almeida,1303.556.775-79,1993-06-28,São Paulo,SP,Private,2023-05-12
CLI1304,Henrique Almeida,1304.250.407-27,1995-01-19,Belo Horizonte,MG,Varejo,2022-03-04
CLI1305,Rafael Lima,1305.699.643-11,1987-03-19,São Paulo,SP,Premium,2021-08-01
CLI1306,Patrícia Almeida,1306.201.276-59,1966-05-12,Curitiba,PR,Premium,2025-06-25
CLI1307,Helena Oliveira,1307.589.625-19,1974-10-11,Belo Horizonte,MG,Premium,2025-01-11
CLI1308,Nicolas Santos,1308.870.542-15,1988-10-01,Salvador,BA,Universitário,2018-04-24
CLI1309,Otávio Nascimento,1309.956.987-38,1971-06-04,Curitiba,PR,Universitário,2024-11-23
CLI1310,Vanessa Barbosa,1310.394.609-19,1998-10-28,Recife,PE,Varejo,2022-09-06
CLI1311,Lucas Lima,1311.502.387-69,1990-08-20,Rio de Janeiro,RJ,Private,2024-01-02
CLI1312,Patrícia Costa,1312.193.808-72,1990-09-20,Fortaleza,CE,Varejo,2020-10-27
CLI1313,Vanessa Barbosa,1313.333.420-51,1981-06-24,Porto Alegre,RS,Premium,2021-11-28
CLI1314,Isabela Nascimento,1314.534.785-94,1976-11-23,Salvador,BA,Premium,2025-09-20
CLI1315,Gabriela Araujo,1315.695.632-32,1970-07-07,Porto Alegre,RS,Private,2025-02-28
CLI1316,Henrique Martins,1316.595.834-44,2001-03-09,Salvador,BA,Private,2019-08-23
CLI1317,Mariana Rocha,1317.502.103-18,1976-12-12,Porto Alegre,RS,Private,2023-07-21
CLI1318,Gabriela Lima,1318.152.537-90,2003-12-02,Campinas,SP,Varejo,2023-05-06
CLI1319,Felipe Souza,1319.470.878-16,1963-09-06,Recife,PE,Varejo,2021-02-10
CLI1320,Gabriela Santos,1320.776.680-17,1960-11-18,Belo Horizonte,MG,Varejo,2021-10-14
CLI1321,Henrique Pereira,1321.325.733-87,1983-12-06,Campinas,SP,Private,2020-08-26
CLI1322,Fernanda Martins,1322.308.654-88,1961-07-25,Salvador,BA,Premium,2019-01-09
CLI1323,Daniel Souza,1323.352.965-62,1979-10-28,Campinas,SP,Premium,2023-02-26
CLI1324,Bruna Gomes,1324.545.693-86,1994-09-10,Curitiba,PR,Universitário,2020-05-24
CLI1325,Caio Araujo,1325.553.253-59,1994-02-08,Curitiba,PR,Varejo,2024-01-27
CLI1326,Karina Silva,1326.611.619-88,1994-10-19,Fortaleza,CE,Universitário,2024-10-20
CLI1327,Felipe Martins,1327.312.323-50,1991-09-10,Curitiba,PR,Universitário,2021-01-27
CLI1328,Bruna Dias,1328.349.760-99,1965-10-20,Curitiba,PR,Universitário,2025-12-30
CLI1329,Mariana Silva,1329.602.546-67,1998-01-19,São Paulo,SP,Varejo,2022-11-27
CLI1330,Patrícia Ferreira,1330.272.324-84,1977-07-23,Salvador,BA,Varejo,2022-04-12
CLI1331,Caio Ferreira,1331.194.730-99,1964-06-28,Salvador,BA,Private,2018-11-21
CLI1332,Helena Ferreira,1332.334.519-49,1974-12-13,Belo Horizonte,MG,Varejo,2020-08-07
CLI1333,João Rocha,1333.581.533-31,1981-03-12,Rio de Janeiro,RJ,Varejo,2020-03-11
CLI1334,Enzo Araujo,1334.666.879-57,1976-01-19,Rio de Janeiro,RJ,Premium,2023-12-26
CLI1335,Helena Ferreira,1335.884.378-75,1961-11-09,Belo Horizonte,MG,Varejo,2022-06-02
CLI1336,Helena Nascimento,1336.954.476-83,1985-01-20,Belo Horizonte,MG,Universitário,2020-10-03
CLI1337,Felipe Nascimento,1337.872.143-18,1993-11-10,Fortaleza,CE,Premium,2018-01-03
CLI1338,Igor Barbosa,1338.577.762-76,1991-10-02,Fortaleza,CE,Universitário,2020-10-26
CLI1339,Rafael Melo,1339.229.924-14,1978-07-24,Brasília,DF,Varejo,2024-09-22
CLI1340,Mariana Gomes,1340.482.124-50,2003-09-17,Rio de Janeiro,RJ,Premium,2018-03-07
CLI1341,Helena Dias,1341.909.876-27,1987-02-03,Curitiba,PR,Universitário,2020-09-28
CLI1342,Caio Araujo,1342.480.309-69,1971-09-13,Fortaleza,CE,Universitário,2018-07-30
CLI1343,João Ribeiro,1343.154.458-69,1994-09-05,Curitiba,PR,Universitário,2018-11-16
CLI1344,Carla Ribeiro,1344.439.298-49,2005-06-17,Brasília,DF,Premium,2018-02-15
CLI1345,Bruno Silva,1345.621.323-90,1993-04-22,Rio de Janeiro,RJ,Varejo,2023-01-11
CLI1346,Lucas Santos,1346.920.629-84,1971-01-23,Fortaleza,CE,Universitário,2023-06-20
CLI1347,Bruna Rocha,1347.846.866-82,2005-05-22,Recife,PE,Varejo,2019-09-21
CLI1348,Eduarda Almeida,1348.195.731-59,1984-09-27,Fortaleza,CE,Universitário,2020-06-21
CLI1349,Gabriela Carvalho,1349.682.298-63,1973-08-09,São Paulo,SP,Universitário,2024-02-19
CLI1350,Helena Santos,1350.371.844-71,1965-12-05,Curitiba,PR,Premium,2023-04-03
CLI1351,Daniel Oliveira,1351.785.570-53,1993-05-20,Belo Horizonte,MG,Universitário,2020-11-23
CLI1352,Bruna Dias,1352.632.798-45,1982-01-02,Salvador,BA,Premium,2018-04-02
CLI1353,Patrícia Martins,1353.152.705-48,1983-02-11,Recife,PE,Varejo,2019-08-30
CLI1354,Otávio Rodrigues,1354.200.814-79,2005-05-19,Curitiba,PR,Private,2022-08-18
CLI1355,Carla Pereira,1355.266.738-71,1965-12-13,Recife,PE,Private,2018-08-22
CLI1356,Lucas Souza,1356.415.341-72,2004-02-16,Belo Horizonte,MG,Universitário,2024-08-07
CLI1357,Henrique Nascimento,1357.923.268-53,1974-04-13,Curitiba,PR,Private,2024-08-27
CLI1358,Sabrina Carvalho,1358.604.194-99,1973-08-17,Rio de Janeiro,RJ,Varejo,2018-01-09
CLI1359,Guilherme Ribeiro,1359.795.802-99,1992-01-19,Fortaleza,CE,Varejo,2018-06-15
CLI1360,Bruno Nascimento,1360.100.941-34,1975-03-31,Rio de Janeiro,RJ,Universitário,2023-07-02
CLI1361,Guilherme Nascimento,1361.391.241-18,2001-06-23,Rio de Janeiro,RJ,Private,2019-10-07
